,RunId,iteration,Step,density,width,height,Umidade,TipoVegetacao,Fine,On Fire,PartiallyBurned,Burned Out,Saved index
0,0,0,20,200,100,100,0.0,0.7000000000000001,0,4,0,9996,0.0
1,1,0,21,200,100,100,0.0,0.2,0,1,0,9999,0.0
2,2,0,21,200,100,100,0.0,0.5,0,3,0,9997,0.0
3,3,0,20,200,100,100,0.0,0.6000000000000001,1,18,0,9981,0.0
4,4,0,21,200,100,100,0.0,0.4,0,1,0,9999,0.0
5,5,0,20,200,100,100,0.0,0.30000000000000004,1,38,0,9961,0.0
6,6,0,21,200,100,100,0.0,0.1,0,2,0,9998,0.0
7,7,0,21,200,100,100,0.0,0.0,0,10,0,9990,0.0
8,8,0,20,200,100,100,0.15,0.1,1,17,0,9982,0.0
9,9,0,21,200,100,100,0.15,0.4,0,4,0,9996,0.0
10,10,0,21,200,100,100,0.0,0.9,0,1,0,9999,0.0
11,11,0,21,200,100,100,0.15,0.0,0,2,0,9998,0.0
12,12,0,21,200,100,100,0.15,0.30000000000000004,0,5,0,9995,0.0
13,13,0,20,200,100,100,0.15,0.2,0,5,0,9995,0.0
14,14,0,20,200,100,100,0.15,0.5,0,16,0,9984,0.0
15,15,0,20,200,100,100,0.0,0.8,2,32,0,9966,0.0
16,16,0,20,200,100,100,0.15,0.6000000000000001,2,25,0,9973,0.0
17,17,0,20,200,100,100,0.15,0.7000000000000001,1,5,0,9994,0.0
18,18,0,20,200,100,100,0.15,0.9,0,5,0,9995,0.0
19,19,0,20,200,100,100,0.15,0.8,13,40,0,9947,0.0
20,20,0,21,200,100,100,0.3,0.1,0,4,0,9996,0.0
21,21,0,21,200,100,100,0.3,0.2,0,1,0,9999,0.0
22,22,0,20,200,100,100,0.3,0.0,0,14,0,9986,0.0
23,23,0,21,200,100,100,0.3,0.30000000000000004,0,5,0,9995,0.0
24,24,0,19,200,100,100,0.3,0.4,0,14,0,9986,0.0
25,25,0,19,200,100,100,0.3,0.6000000000000001,0,47,0,9953,0.0
26,26,0,22,200,100,100,0.3,0.5,0,1,0,9999,0.0
27,27,0,20,200,100,100,0.3,0.7000000000000001,0,21,0,9979,0.0
28,28,0,20,200,100,100,0.3,0.9,0,18,0,9982,0.0
29,29,0,21,200,100,100,0.3,0.8,0,5,0,9995,0.0
30,30,0,20,200,100,100,0.44999999999999996,0.0,0,11,0,9989,0.0
31,31,0,22,200,100,100,0.44999999999999996,0.1,0,6,1,9993,0.00010006003602161297
